security,year,Cash And Cash Equivalents At Carrying Value,Income Tax Expense Benefit,Stockholders Equity,Weighted Average Number Of Shares Outstanding Basic,Assets,Unrecognized Tax Benefits,Earnings Per Share Basic,Net Income Loss,Deferred Income Tax Expense Benefit,Accumulated Other Comprehensive Income Loss Net Of Tax,Net Cash Provided By Used In Investing Activities,Net Cash Provided By Used In Financing Activities,Current Federal Tax Expense Benefit,Net Cash Provided By Used In Operating Activities,Comprehensive Income Net Of Tax,Retained Earnings Accumulated Deficit,Cash And Cash Equivalents Period Increase Decrease,Share Based Compensation,Current State And Local Tax Expense Benefit,Goodwill,Property Plant And Equipment Net,Deferred Federal Income Tax Expense Benefit,Common Stock Shares Authorized,Operating Income Loss,Deferred State And Local Income Tax Expense Benefit,Accumulated Depreciation Depletion And Amortization Property Plant And Equipment,Current Income Tax Expense Benefit,Common Stock Value,Common Stock Par Or Stated Value Per Share,Common Stock Shares Issued,Interest Expense,Payments For Repurchase Of Common Stock,Property Plant And Equipment Gross,Entity Well Known Seasoned Issuer,Amendment Flag,Entity Voluntary Filers,Entity Current Reporting Status,cap,Document Fiscal Period Focus_FY,Document Fiscal Period Focus_Q4,Document Type_10-K,Document Type_10-K/A,Entity Filer Category_Accelerated Filer,Entity Filer Category_Large Accelerated Filer,Entity Filer Category_Non-accelerated Filer,Entity Filer Category_Smaller Reporting Accelerated Filer,Entity Filer Category_Smaller Reporting Company,sector_Advertising,sector_Aerospace & Defense,sector_Agricultural Products,sector_Air Freight & Logistics,sector_Airlines,sector_Alternative Carriers,sector_Apparel Retail,"sector_Apparel, Accessories & Luxury Goods",sector_Application Software,sector_Asset Management & Custody Banks,sector_Auto Parts & Equipment,sector_Automobile Manufacturers,sector_Automotive Retail,sector_Biotechnology,sector_Brewers,sector_Broadcasting,sector_Building Products,sector_Cable & Satellite,sector_Casinos & Gaming,sector_Communications Equipment,sector_Computer & Electronics Retail,sector_Construction & Engineering,sector_Construction Machinery & Heavy Trucks,sector_Consumer Discretionary,sector_Consumer Finance,sector_Consumer Staples,sector_Copper,sector_Customer Discretionary,sector_Data Processing & Outsourced Services,sector_Department Stores,sector_Distillers & Vintners,sector_Distributors,sector_Diversified Banks,sector_Diversified Chemicals,sector_Diversified Support Services,sector_Drug Retail,sector_Electric Utilities,sector_Electrical Components & Equipment,sector_Electronic Equipment & Instruments,sector_Electronic Manufacturing Services,sector_Energy,sector_Environmental & Facilities Services,sector_Fertilizers & Agricultural Chemicals,sector_Financial Exchanges & Data,sector_Financials,sector_Food Distributors,sector_Gas Utilities,sector_General Merchandise Stores,sector_Health Care,sector_Health Care Distributors,sector_Health Care Equipment,sector_Health Care Facilities,sector_Health Care REITs,sector_Health Care Services,sector_Health Care Supplies,sector_Health Care Technology,sector_Home Furnishings,sector_Home Improvement Retail,sector_Homebuilding,"sector_Hotels, Resorts & Cruise Lines",sector_Household Appliances,sector_Household Products,sector_Housewares & Specialties,sector_Human Resource & Employment Services,sector_Hypermarkets & Super Centers,sector_IT Consulting & Other Services,sector_Independent Power Producers & Energy Traders,sector_Industrial Conglomerates,sector_Industrial Gases,sector_Industrial Machinery,sector_Industrial REITs,sector_Industrials,sector_Information Technology,sector_Insurance Brokers,sector_Integrated Oil & Gas,sector_Integrated Telecommunication Services,sector_Interactive Home Entertainment,sector_Interactive Media & Services,sector_Internet & Direct Marketing Retail,sector_Internet Services & Infrastructure,sector_Investment Banking & Brokerage,sector_Life & Health Insurance,sector_Life Sciences Tools & Services,sector_Managed Health Care,sector_Materials,sector_Motorcycle Manufacturers,sector_Movies & Entertainment,sector_Multi-Utilities,sector_Multi-line Insurance,sector_Office REITs,sector_Oil & Gas Equipment & Services,sector_Oil & Gas Exploration & Production,sector_Oil & Gas Refining & Marketing,sector_Oil & Gas Storage & Transportation,sector_Packaged Foods & Meats,sector_Paper Packaging,sector_Personal Products,sector_Pharmaceuticals,sector_Property & Casualty Insurance,sector_Railroads,sector_Real Estate,sector_Regional Banks,sector_Research & Consulting Services,sector_Residential REITs,sector_Restaurants,sector_Retail REITs,sector_Semiconductor Equipment,sector_Semiconductors,sector_Soft Drinks,sector_Specialized Consumer Services,sector_Specialized REITs,sector_Specialty Chemicals,sector_Specialty Stores,sector_Systems Software,sector_Technology Distributors,"sector_Technology Hardware, Storage & Peripherals",sector_Telecommunication Services,sector_Tobacco,sector_Trading Companies & Distributors,sector_Trucking,sector_Utilities,sector_Water Utilities,sector_Wireless Telecommunication Services
Lennox International Inc,2018.0,46300000.0,107600000.0,-149600000.0,40600000.0,1817200000.0,0.0,8.84,359000000.0,25700000.0,-188800000.0,30500000.0,-537800000.0,59500000.0,495500000.0,327600000.0,1855000000.0,0.0,26300000.0,17800000.0,186600000.0,408300000.0,23200000.0,200000000.0,509500000.0,1000000.0,778550000.0,81900000.0,900000.0,0.01,87170197.0,38300000.0,450200000.0,1186800000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lexington Realty Trust,2013.0,77261000.0,3177000.0,1515738000.0,209797238.0,3772281000.0,0.0,-0.07,1630000.0,0.0,4439000.0,-597583000.0,434516000.0,1445000.0,206304000.0,12293000.0,0.0,43237000.0,0.0,1593000.0,0.0,0.0,595000.0,400000000.0,0.0,130000.0,0.0,0.0,23000.0,0.0001,228663022.0,85892000.0,0.0,0.0,1,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lexington Realty Trust,2014.0,191077000.0,1109000.0,1485766000.0,228966253.0,3777894000.0,0.0,0.38,93104000.0,0.0,404000.0,-43068000.0,-57788000.0,-145000.0,214672000.0,89069000.0,0.0,113816000.0,0.0,1130000.0,0.0,0.0,91000.0,400000000.0,0.0,33000.0,0.0,0.0,23000.0,0.0001,233287037.0,97303000.0,0.0,0.0,1,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lexington Realty Trust,2015.0,93249000.0,568000.0,1440029000.0,233455056.0,3808403000.0,0.0,0.45,111703000.0,0.0,-1939000.0,-388271000.0,45513000.0,0.0,244930000.0,109360000.0,0.0,-97828000.0,0.0,645000.0,0.0,0.0,-59000.0,400000000.0,0.0,-18000.0,0.0,0.0,23000.0,0.0001,234575225.0,89739000.0,0.0,0.0,1,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lexington Realty Trust,2016.0,86637000.0,1439000.0,1392777000.0,233633058.0,3441467000.0,0.0,0.38,95624000.0,0.0,-1033000.0,11384000.0,-237301000.0,140000.0,239810000.0,96530000.0,0.0,-6612000.0,0.0,1299000.0,0.0,0.0,44000.0,400000000.0,0.0,15000.0,0.0,0.0,24000.0,0.0001,238037177.0,88032000.0,0.0,0.0,1,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lexington Realty Trust,2017.0,107762000.0,1917000.0,1323901000.0,237758408.0,3553020000.0,0.0,0.33,85583000.0,0.0,1065000.0,-283074000.0,49581000.0,107000.0,227870000.0,87681000.0,0.0,21125000.0,0.0,1810000.0,0.0,0.0,0.0,400000000.0,0.0,0.0,0.0,0.0,24000.0,0.0001,240689081.0,77883000.0,0.0,0.0,1,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lexington Realty Trust,2018.0,168750000.0,1728000.0,1329871000.0,236666375.0,2953840000.0,0.0,0.93,227415000.0,0.0,76000.0,554891000.0,-707611000.0,60000.0,217811000.0,226426000.0,0.0,0.0,0.0,1668000.0,0.0,0.0,0.0,400000000.0,0.0,0.0,0.0,0.0,24000.0,0.0001,235008554.0,79880000.0,0.0,0.0,1,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Property Trust,2013.0,163414000.0,2799000.0,3035844000.0,130180000.0,6775560000.0,0.0,1.61,0.0,0.0,9742000.0,-1197914000.0,1005766000.0,0.0,315965000.0,216580000.0,0.0,0.0,9976000.0,0.0,0.0,0.0,0.0,183987000.0,202799000.0,0.0,0.0,0.0,147000.0,0.001,147846801.0,127115000.0,0.0,0.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Property Trust,2014.0,69346000.0,2590000.0,3027672000.0,147216000.0,6612014000.0,0.0,0.0,0.0,0.0,-6252000.0,-106337000.0,-321901000.0,0.0,336484000.0,200961000.0,0.0,0.0,12457000.0,0.0,0.0,0.0,0.0,283987000.0,257306000.0,0.0,0.0,0.0,149000.0,0.001,148557270.0,151887000.0,0.0,0.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Property Trust,2015.0,35353000.0,2673000.0,2972581000.0,148243000.0,6557629000.0,0.0,0.0,0.0,0.0,-22506000.0,-89660000.0,-331860000.0,0.0,379121000.0,226761000.0,0.0,0.0,17152000.0,0.0,0.0,0.0,0.0,283987000.0,244368000.0,0.0,0.0,0.0,148000.0,0.001,147577984.0,133557000.0,76035000.0,0.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Property Trust,2016.0,43642000.0,1969000.0,3003391000.0,146204000.0,5992813000.0,0.0,2.44,0.0,0.0,-56031000.0,614927000.0,-939507000.0,0.0,341062000.0,323292000.0,0.0,0.0,19850000.0,0.0,0.0,0.0,0.0,283987000.0,240466000.0,0.0,0.0,0.0,147000.0,0.001,146993018.0,105127000.0,46268000.0,0.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Property Trust,2017.0,11882000.0,1992000.0,3087358000.0,146742000.0,6439757000.0,0.0,1.92,0.0,0.0,-37797000.0,-465652000.0,96231000.0,0.0,336631000.0,300574000.0,0.0,0.0,14119000.0,0.0,0.0,0.0,0.0,283987000.0,236644000.0,0.0,0.0,0.0,147000.0,0.001,147450691.0,84238000.0,5107000.0,0.0,1,0,0,0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Property Trust,2018.0,84923000.0,7364000.0,3329861000.0,147275000.0,6934394000.0,0.0,3.26,0.0,0.0,-55243000.0,-255093000.0,-55548000.0,0.0,383466000.0,462161000.0,0.0,0.0,13256000.0,0.0,0.0,0.0,0.0,283987000.0,0.0,0.0,0.0,0.0,148000.0,0.001,147899354.0,89630000.0,4760000.0,0.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ligand Pharmaceuticals Incorporated,2013.0,11639000.0,374000.0,49613000.0,20312395.0,104713000.0,8504000.0,0.56,11420000.0,0.0,2914000.0,-4974000.0,-16458000.0,0.0,20690000.0,14334000.0,-671339000.0,-742000.0,5666000.0,33000.0,12238000.0,867000.0,404000.0,33333333.0,14943000.0,-63000.0,3873000.0,33000.0,21000.0,0.001,20468521.0,2077000.0,0.0,4740000.0,1,1,0,1,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ligand Pharmaceuticals Incorporated,2014.0,160203000.0,410000.0,26318000.0,20419000.0,258029000.0,8524000.0,0.59,12024000.0,0.0,4953000.0,-2027000.0,130025000.0,15000.0,20566000.0,14063000.0,-659315000.0,148564000.0,11270000.0,19000.0,12238000.0,486000.0,406000.0,33333333.0,19626000.0,-30000.0,2643000.0,34000.0,20000.0,0.001,19575150.0,4860000.0,67954000.0,3129000.0,0,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ligand Pharmaceuticals Incorporated,2015.0,97428000.0,-192115000.0,237282000.0,19790000.0,503061000.0,36452000.0,11.61,229824000.0,0.0,4903000.0,-112862000.0,8360000.0,11000.0,41727000.0,229792000.0,-429491000.0,-62775000.0,12458000.0,7000.0,12238000.0,372000.0,-167413000.0,33333333.0,27329000.0,-24720000.0,2781000.0,18000.0,20000.0,0.001,19949012.0,0.0,489000.0,3153000.0,0,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ligand Pharmaceuticals Incorporated,2016.0,18752000.0,10327000.0,341290000.0,20831000.0,601585000.0,38770000.0,-0.08,-1636000.0,0.0,2743000.0,-143192000.0,1515000.0,21000.0,63001000.0,-3796000.0,-431127000.0,-78676000.0,18893000.0,12000.0,72207000.0,1819000.0,10534000.0,33333333.0,43885000.0,-240000.0,1571000.0,33000.0,21000.0,0.001,20909301.0,0.0,3901000.0,3390000.0,0,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ligand Pharmaceuticals Incorporated,2017.0,20620000.0,44675000.0,399788000.0,21032000.0,671021000.0,29363000.0,0.6,12556000.0,0.0,2486000.0,-84177000.0,-7523000.0,0.0,93568000.0,12299000.0,-400924000.0,1868000.0,24915000.0,111000.0,85959000.0,4212000.0,44075000.0,33333333.0,68076000.0,228000.0,1862000.0,372000.0,21000.0,0.001,21148665.0,0.0,1966000.0,6074000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln Electric Holdings Inc,2014.0,278379000.0,121933000.0,1282549000.0,79185000.0,1939215000.0,18389000.0,3.22,0.0,17887000.0,-288622000.0,0.0,0.0,71601000.0,0.0,118005000.0,2086174000.0,-21446000.0,8416000.0,8235000.0,180127000.0,438746000.0,15175000.0,240000000.0,373747000.0,1342000.0,690944000.0,104046000.0,9858000.0,0.0,98581434.0,10434000.0,307178000.0,1129690000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln Electric Holdings Inc,2015.0,304183000.0,42375000.0,931587000.0,74111000.0,1784171000.0,14332000.0,1.72,0.0,-55728000.0,-296267000.0,0.0,0.0,60500000.0,0.0,119833000.0,2125838000.0,25804000.0,7932000.0,9557000.0,187504000.0,411323000.0,-47902000.0,240000000.0,181700000.0,-4464000.0,693626000.0,98103000.0,9858000.0,0.0,98581434.0,21824000.0,399494000.0,1104949000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln Electric Holdings Inc,2016.0,379179000.0,79015000.0,711477000.0,67462000.0,1943437000.0,18499000.0,2.94,0.0,-9805000.0,-329037000.0,0.0,0.0,57090000.0,0.0,165629000.0,2236071000.0,74996000.0,10332000.0,8386000.0,231919000.0,372377000.0,-1716000.0,240000000.0,283614000.0,172000.0,716665000.0,88820000.0,9858000.0,0.0,98581434.0,19079000.0,342003000.0,1089042000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln Electric Holdings Inc,2017.0,326701000.0,118761000.0,931637000.0,65739000.0,2406547000.0,28449000.0,3.76,0.0,-3807000.0,-247186000.0,0.0,0.0,89182000.0,0.0,329354000.0,2388219000.0,-52478000.0,12698000.0,7640000.0,234582000.0,477031000.0,-4391000.0,240000000.0,376942000.0,666000.0,787780000.0,122568000.0,9858000.0,0.0,98581434.0,24220000.0,43164000.0,1264811000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln Electric Holdings Inc,2018.0,358849000.0,81667000.0,886942000.0,64886000.0,2349825000.0,28804000.0,4.42,0.0,-3263000.0,-293739000.0,0.0,0.0,45521000.0,0.0,240513000.0,2564440000.0,0.0,18554000.0,10515000.0,281294000.0,478801000.0,-691000.0,240000000.0,375539000.0,549000.0,778817000.0,84930000.0,9858000.0,0.0,98581434.0,24503000.0,201650000.0,1257618000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Liquidity Services, Inc.",2017.0,94348000.0,-451000.0,132636000.0,31402921.0,215229000.0,0.0,0.0,0.0,-620000.0,-6431000.0,-7924000.0,-1106000.0,-234000.0,-31653000.0,-37047000.0,-88226000.0,-40165000.0,7377000.0,613000.0,45388000.0,16793000.0,-592000.0,120000000.0,-40000000.0,-86000.0,31594000.0,169000.0,29000.0,0.001,31503349.0,0.0,0.0,48387000.0,0,0,0,1,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
